anastomosis_count,branch_persistence_diameters_median,branch_persistence_length_median_m,breakout_event_count,centerline_displacement_mean_m,centerline_displacement_mean_passage_widths,centerline_displacement_p95_m,chamber_count,coalescence_flux_return_ratio,condition_id,connected_component_count,cyclomatic_number,distinct_z_level_count,edge_count,elapsed_s,emplacement_phase_count,entries_without_exit_path_count,experiment_name,experiment_schema_version,failure_reason,git_commit,git_dirty,independent_braid_or_island_count,input_dataset_id,input_dataset_sha256_or_version,lava_age_monotonicity_violation_count,length_weighted_mean_sinuosity,lobe_path_count,main_route_length_m,max_absolute_flux_conservation_residual,max_branch_factor,max_relative_flux_conservation_residual,mean_branch_factor,mean_branch_flux_fraction,mean_breakout_score,merge_junction_count,model_schema_version,network_density,node_count,platform,process_chamber_segment_count,provenance_sha256,python_version,resolved_config_sha256,retired_lobe_count,routing_enabled,run_id,seed,sinuosity_p95,source_count,source_unreachable_node_count,split_junction_count,split_merge_nodes_exceeding_tolerance,split_merge_region_count,stacked_segment_count,started_at_utc,status,temperature_monotonicity_violation_count,terminal_count,total_centerline_length_m,underpass_count,vertical_capture_count,vertically_overlapping_xy_passage_count,zero_flux_segment_count
7,9.953932715701997,92.99477448181301,10,10.81435425558647,1.128698966158452,30.739226619010275,11,0.36112093155996366,no_capacity,1,8,2,47,27.999584625998978,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0324327663727848,10,4613.002201623354,4.440892098500626e-16,2,2.494798307398502e-16,2.0,0.3482803103120227,2.959712668692792,13,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,6,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,e7b2da3ad71db97c6142e5907293b57ec8d566b63fb1a02d7b2854fa22e8ee1b,4,True,seed-000082-no_capacity,82,1.1230780957561473,8,0,12,0,13,5,2026-09-07T10:15:39.558525+00:00,complete,0,13,9720.457060799687,0,4,20,0
10,8.907950094904148,89.07950094904149,10,1.029319418011378,0.107430525715958,3.856144000628426,12,0.6025611922069337,no_cover,1,11,2,49,27.648833446000936,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0321972429128567,10,4649.619338448977,8.881784197001252e-16,2,2.210026184948858e-16,2.0,0.34835244561150713,3.0320835013944616,16,1,3.0,39,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,6,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,e8bfa5e88fb90395a23c5c3c02ad13521ed8e60a48700cb988bfcc9cbcd17cdb,1,True,seed-000082-no_cover,82,1.153825256651527,8,0,12,0,19,6,2026-09-07T10:14:44.188745+00:00,complete,0,10,8180.891518146512,0,5,17,0
11,11.568482979437494,92.15161817267519,13,168.6758345472453,17.604771914239944,657.6014863407795,7,0.5964291366347073,no_fracture,1,12,2,56,27.720874903985532,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0323356795647844,13,4654.483326209512,8.881784197001252e-16,2,2.9266443463422935e-16,2.0,0.3371597429207036,4.149759600712474,17,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,774425b7447ae45d753dd4ecdded6447ae1bdeafcc93db8f5ab9ce09a589ee71,3,True,seed-000082-no_fracture,82,1.2434512932833202,8,0,15,0,20,5,2026-09-07T10:15:11.837614+00:00,complete,0,12,9088.696325746872,0,5,14,0
10,9.061890586405918,90.61890586405917,9,12.166588366341712,1.2698322420565666,28.922450690663062,11,0.6869088640646853,no_slope,1,13,2,53,28.01715237100143,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0275655830325536,9,4598.755587261086,4.440892098500626e-16,2,2.059453516351916e-16,2.0,0.3911719725473419,3.61040617900728,18,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,7,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,e37f0bd44919080f9e91c10e24c7a4112a0e6f53b911543869a56a853506d7fe,1,True,seed-000082-no_slope,82,1.0880571445256393,8,0,14,0,17,7,2026-09-07T10:14:16.171558+00:00,complete,0,10,8791.955170594338,0,6,16,0
11,8.937769846355902,89.37769846355901,10,11.434789599050902,1.1934540790561747,25.186555211948917,11,0.691357194184663,no_stability,1,10,2,51,27.731347894994542,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.030700857385544,10,4648.378232115215,8.881784197001252e-16,2,1.41772159191701e-16,2.0,0.39512567504448554,3.78805674170736,16,1,3.0,42,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,7,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,a0f45a975d0319c05953c670ffaf65ecba8700350266d79f0175bda8fd6b5325,1,True,seed-000082-no_stability,82,1.12870089382627,8,0,11,0,19,7,2026-09-07T10:16:07.558146+00:00,complete,0,10,8811.195625858043,0,6,16,0
5,7.7904902386700305,77.85181968179238,6,15.10124171801323,1.5761233183225392,75.64861924920694,8,0.4582047466624549,unconditioned,1,9,2,43,27.705089091992704,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,6,,,0,1.0428105823157758,6,4576.718325279682,1.7763568394002505e-15,2,2.3057269944415907e-16,2.0,0.40196562240620315,3.3622931658151756,14,1,3.0,35,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,aa88d885630aebe76dcb05d09db5c393a6af37252033b1c6a254e64166e72387,2,False,seed-000082-unconditioned,82,1.0860145677336652,8,0,11,0,10,4,2026-09-07T10:16:35.289531+00:00,complete,0,11,8561.50392137812,0,3,9,0
11,9.343289392863685,93.43289392863686,13,0.0,0.0,0.0,5,0.5638034248707517,full,1,12,2,69,27.698404438997386,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0622140582455053,13,5515.44646064161,8.881784197001252e-16,2,2.1678271529778547e-16,2.0,0.3808551198186222,3.4198642084352855,18,1,3.0,58,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,63435bb85761ae3b2d504cbd59ca8d4781c772dd69307c75b326e5f0864769ae,4,True,seed-000083-full,83,1.1312740454991352,8,0,15,0,21,6,2026-09-07T10:13:50.489749+00:00,complete,0,12,10567.912910371706,0,4,16,0
11,9.117861686335551,91.17861686335551,11,11.575071403812476,1.2677067214993072,55.231144319852845,3,0.7186645635908966,no_capacity,1,15,2,61,27.824540249013808,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.061147259625986,11,5534.756042589523,8.881784197001252e-16,2,2.581063783402487e-16,2.0,0.30375292667257764,3.375365402631559,20,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,23888e006822e976c165ef6ec3e74b60dac4c345b70d07545c19e6b3a8e36c17,1,True,seed-000083-no_capacity,83,1.1633695520188345,8,0,16,0,21,6,2026-09-07T10:15:41.747464+00:00,complete,0,10,9225.735445285321,0,6,16,0
10,10.303156874801186,103.03156874801186,9,9.7347810136679,1.0661573387172314,45.114435351243785,5,0.72,no_cover,1,11,2,60,27.675329725985648,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0692686247368615,9,5549.357014794288,1.7763568394002505e-15,2,2.2204460492503126e-16,2.0,0.30198799281278427,3.7316752105839104,17,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,7ce1aedbfe5fc617029fa175bc792aa00fc2495812af0e4c7e895e28c0e4213a,0,True,seed-000083-no_cover,83,1.211797372817848,8,0,11,0,19,6,2026-09-07T10:14:46.137126+00:00,complete,0,9,8825.121419071267,0,6,16,0
10,9.32668051921675,93.2668051921675,10,7.6528093041258725,0.8381389154970932,42.09128482767744,5,0.697922080285053,no_fracture,1,11,2,51,27.934930748015177,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0616594086723001,10,5496.864673345739,8.881784197001252e-16,2,1.3558331913685157e-16,2.0,0.33812433567997624,3.5603238119630305,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,10ff61c59a27932b183b1a5e3c815a2a61e18b2301642ef2363975c6106ca2c5,1,True,seed-000083-no_fracture,83,1.119838976987566,8,0,12,0,19,6,2026-09-07T10:15:13.812497+00:00,complete,0,10,9763.817655081364,0,5,17,0
10,9.203480790165205,92.03480790165206,9,11.20342826668407,1.2270042077522565,59.896804361558736,5,0.7199999999999999,no_slope,1,11,2,51,27.9488924589823,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0598532716605948,9,5533.780012898679,8.881784197001252e-16,2,2.0827679821705742e-16,2.0,0.3608061115763835,3.8822941445685277,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,01f08d26ddde11bb677f276994d222eec5465a48544ee66f2795021fd6bea45e,0,True,seed-000083-no_slope,83,1.142333903978614,8,0,11,0,19,5,2026-09-07T10:14:18.188194+00:00,complete,0,9,8823.84170767859,0,5,15,0
12,9.274686406588433,92.74686406588432,11,9.82670798509829,1.0762252195538884,48.71595989341387,5,0.72,no_stability,1,13,2,66,27.73665201498079,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.064776146051731,11,5501.362369841845,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.31444034680241034,3.234683753174008,19,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,b231a5e1c5b0c17db8913743234f9efe507949be2f73d33ec87fd9c3aee3b792,0,True,seed-000083-no_stability,83,1.1662453733986644,8,0,13,0,23,5,2026-09-07T10:16:09.572043+00:00,complete,0,9,8951.319387350033,0,5,15,0
10,9.508950967308582,95.08950967308581,10,14.456595461930258,1.5832924564982904,65.05884803073212,5,0.6735474140541974,unconditioned,1,14,2,59,28.019678212003782,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0604006691064465,10,5491.419585796934,1.7763568394002505e-15,2,2.2211030791924616e-16,2.0,0.3354620211586639,3.291208829806126,19,1,3.0,46,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,846e760516b1248d1418fda94ca47c0e65937930bfed201bd1535056e15f2ea8,1,False,seed-000083-unconditioned,83,1.134212628493941,8,0,15,0,19,6,2026-09-07T10:16:37.308733+00:00,complete,0,10,9087.462735220663,0,6,16,0
8,10.244743135766196,102.2699243147498,9,0.0,0.0,0.0,4,0.5162613803696108,full,1,12,3,51,27.36677245501778,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0363254591217401,9,4555.978817601877,8.881784197001252e-16,2,2.1535190487190809e-16,2.0,0.3342115517453009,3.412161734455144,17,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,a0480f3953aef67a46f510cbc7a3fcf5f49d9014cfdec603fbbc5ab8c6389d3a,2,True,seed-000084-full,84,1.1487800318097685,8,0,14,0,15,5,2026-09-07T10:17:01.267648+00:00,complete,0,11,8500.412539025705,0,5,13,0
5,9.69052556927674,82.37332169116668,8,4.429129571811612,0.46922171646841576,19.274634210069525,2,0.3795866355192649,no_capacity,1,6,2,41,27.695804046990816,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,8,,,0,1.0306378882732785,8,4537.855304989933,8.881784197001252e-16,2,2.1394544344965643e-16,2.0,0.44010556274061857,3.315135613067806,11,1,3.0,36,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,901b942089fc990c8c923a25e8acd8a837c1e1d6b5f52fbf66041e040d717f26,4,True,seed-000084-no_capacity,84,1.1237584039524757,8,0,10,0,10,2,2026-09-07T10:18:51.486987+00:00,complete,0,13,8130.9304891709735,0,2,6,0
5,9.686236756825817,94.04337768380496,9,3.040390420471917,0.3220987755489039,17.40285932637749,2,0.38273306547368097,no_cover,1,9,3,48,27.527527969010407,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.028192965072404,9,4489.201947470011,4.440892098500626e-16,2,2.132291951033281e-16,2.0,0.4172561438350896,3.3478941128489135,14,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,e9c610253f31e2704752e2bf88d61cb3e75d0272c0f39ddd3ff5b3834158649b,5,True,seed-000084-no_cover,84,1.0986438115084551,8,0,14,0,10,4,2026-09-07T10:17:56.428052+00:00,complete,0,14,8158.302527735708,0,3,9,0
6,9.682494710832518,92.83769192290423,11,119.49457195718331,12.659247658784237,561.3350778633603,6,0.45706468276164974,no_fracture,1,10,2,52,27.531340718996944,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.02985076242698,11,4568.95338685167,8.881784197001252e-16,2,2.1500626793564612e-16,2.0,0.43073520890640693,4.4799958974009995,14,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,12aba16aa0853d22c951347e37efb91fdce75a59592ae751b265371a8af4428a,10,True,seed-000084-no_fracture,84,1.1986223914264005,8,0,15,0,13,7,2026-09-07T10:18:23.955613+00:00,complete,0,14,8949.072061737046,0,2,17,0
7,9.044795073428546,89.39244498622367,9,11.296548001263636,1.1967556056737165,41.413706278114226,8,0.4327514449015077,no_slope,1,5,3,44,27.793559552985243,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0342439188996617,9,4531.893373468931,4.440892098500626e-16,2,2.1695405767451296e-16,2.0,0.38577252244953775,3.4272340158131356,10,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,e35608835da3adb2b4794d719c042a08346d6b6fd2d35897ad1d8324d24b5655,4,True,seed-000084-no_slope,84,1.158782779191604,8,0,9,0,10,6,2026-09-07T10:17:28.634458+00:00,complete,0,13,8944.86547953562,0,3,13,0
7,12.061423052884567,104.47387176972418,9,3.7692759458618794,0.3993168636150365,19.179413628174963,6,0.46186385737328345,no_stability,1,10,3,47,27.86345853601233,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0352843937805096,9,4496.869760391148,2.6645352591003757e-15,2,3.3306690738754706e-16,2.0,0.3557494589940201,3.5156771310634394,15,1,3.0,38,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,4fcad231c06f2d342ba955c2cf1e3f872e41e89baffbf5628dc9759b98700d72,3,True,seed-000084-no_stability,84,1.1547003034974106,8,0,13,0,13,6,2026-09-07T10:19:19.182824+00:00,complete,0,12,8276.119593067871,0,4,14,0
8,12.57041937084297,108.21238907715042,10,10.15587993490982,1.0759133003544963,45.70417779857341,8,0.49669685103435113,unconditioned,1,16,3,70,27.533240085991565,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0358603507923976,10,4498.917155315389,8.881784197001252e-16,2,2.2190927942648456e-16,2.0,0.3275022891679106,3.286608563182946,20,1,3.0,55,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,908d5b51ae6750ee56c950c7d799405bfa0051c040f0cd820ad3cb0bb42f6372,4,False,seed-000084-unconditioned,84,1.1154349547362736,8,0,19,0,16,6,2026-09-07T10:19:47.046318+00:00,complete,0,11,8642.172109303685,0,4,15,0
12,12.002346164885672,92.92983390363554,14,0.0,0.0,0.0,3,0.577695152181954,full,1,12,2,58,27.67380760499509,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,14,,,0,1.0369862649408912,14,5229.446238150924,8.881784197001252e-16,2,2.091121252536288e-16,2.0,0.3818029248172367,4.078114822053598,17,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,12e59dc1b9a9e92f7a694ed0b7916b123382325f223ce9e08f4eca20373900b1,4,True,seed-000085-full,85,1.1786992103737095,8,0,16,0,22,3,2026-09-07T10:17:02.257172+00:00,complete,0,13,9881.849098080262,0,1,7,0
11,11.929708349609628,97.70016268702047,13,4.070263188037178,0.4645931515680507,16.61422878466012,3,0.5687613312243195,no_capacity,1,15,2,64,27.94094499098719,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.031078553493465,13,5174.915844227028,8.881784197001252e-16,2,2.086136860591447e-16,2.0,0.41869645449455134,4.112907471903766,20,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,c2ea985ea525824a6e26f4fcf0e5e89d41641dd3f6f37c7b47731a1d3887f4a2,4,True,seed-000085-no_capacity,85,1.1337282536513809,8,0,19,0,21,3,2026-09-07T10:18:53.749636+00:00,complete,0,13,9901.108688697446,0,1,8,0
12,10.585275276620767,93.14140036418314,13,3.616547387423498,0.41280454626535956,24.021545678229074,3,0.6426422865301009,no_cover,1,12,2,57,27.829288776993053,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.037459233303291,13,5157.095138378854,1.7763568394002505e-15,2,2.2204460492503136e-16,2.0,0.39715901969786593,4.051670116441749,17,1,3.0,46,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,f954264282b910b268853105d3e81d1ef32d10f426b01c7a529e17227525eaef,3,True,seed-000085-no_cover,85,1.2549258316986147,8,0,15,0,22,3,2026-09-07T10:17:57.745504+00:00,complete,0,12,9576.590605741296,0,2,8,0
12,10.124298620029725,91.89948035100521,17,7.091146454517868,0.8094066470241662,40.917404014858164,9,0.547914166078487,no_fracture,1,13,2,66,28.174763396993512,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,17,,,0,1.0326556524587898,17,5192.945444401603,8.881784197001252e-16,2,2.171207808551959e-16,2.0,0.4088627817726948,4.007650718633792,18,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,6b8b04c4cc5710fe77feadf5a0f2ec5bab53da6ed9c8ca5f4f242092d1355545,7,True,seed-000085-no_fracture,85,1.1988369442509406,8,0,20,0,22,6,2026-09-07T10:18:25.574834+00:00,complete,0,16,10931.533271257538,0,5,15,0
13,10.275829611750954,78.5558329733718,15,6.399497708621329,0.7304595972170205,29.88332286141148,9,0.5988280888089353,no_slope,1,14,2,71,27.814447931974428,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0276057532974983,15,5190.591825353156,8.881784197001252e-16,2,2.1690985425016107e-16,2.0,0.411125162203495,4.268703348357947,19,1,3.0,58,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,867b16341e5cc77671681db385931fb3f7062db5fc6fbd81745ef5f076e89f8d,5,True,seed-000085-no_slope,85,1.110410707867715,8,0,19,0,23,5,2026-09-07T10:17:29.931022+00:00,complete,0,14,10453.068268240748,0,4,14,0
12,12.305820583996141,94.12215641149531,14,2.5712423489943648,0.293490010639975,14.577487052450964,3,0.5797180560635249,no_stability,1,12,2,58,27.697812275990145,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,14,,,0,1.0343950330826093,14,5200.529751532886,8.881784197001252e-16,2,2.0410074107349446e-16,2.0,0.3959843753646031,4.226639902241145,17,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,89b5ba9bcf02d232f350c439316f0ead521b2b20339370d27f9e72639499af73,4,True,seed-000085-no_stability,85,1.1600681028936597,8,0,16,0,22,3,2026-09-07T10:19:21.690615+00:00,complete,0,13,9460.097699007434,0,1,7,0
11,12.258663728824175,97.75152231329683,15,10.80657215600218,1.2334974874255573,48.61738051429598,3,0.5442974052597394,unconditioned,1,15,2,73,27.78715777301113,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0350629051753535,15,5163.457962794405,8.881784197001252e-16,2,2.875106537246534e-16,2.0,0.38959687397714204,4.124924810710183,19,1,3.0,59,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,96bc7bb899df868d3985e0c74a579d75101841fe13809e704510dac673b49d70,6,False,seed-000085-unconditioned,85,1.1498303975679127,8,0,20,0,21,5,2026-09-07T10:19:49.388463+00:00,complete,0,14,10055.70011497575,0,1,11,0
7,10.597981553599741,105.97981553599742,10,0.0,0.0,0.0,8,0.5175591174605866,full,1,11,2,53,27.840140705986414,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0551003072451783,10,5506.74862470069,8.881784197001252e-16,2,2.2064945964451637e-16,2.0,0.4110802311906373,3.4048850975385214,16,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,6052abc9a222cd52a103cecced5d49bf3aa488a86963f8a6f5d85c1647576375,8,True,seed-000086-full,86,1.1012797438879776,8,0,15,0,14,6,2026-09-07T10:17:02.994943+00:00,complete,0,13,10133.456830820522,0,3,17,0
8,10.261075683635575,88.93709705741156,13,10.224693140813216,1.1324991970749232,52.14813312187454,7,0.4355154787610337,no_capacity,1,9,2,52,27.839799576991936,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0662713747998718,13,5562.490394252515,4.440892098500626e-16,2,2.0829664425672987e-16,2.0,0.38758592711764245,3.5122417145000306,14,1,3.0,44,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,97a7723225329565afffeb688c44eaac05cff09b70458692affdf3bdcb883993,6,True,seed-000086-no_capacity,86,1.1895202442251667,8,0,15,0,15,7,2026-09-07T10:18:53.961674+00:00,complete,0,15,10416.922106713397,0,6,19,0
9,11.414916742039747,100.18364937292854,12,10.654153288554486,1.180066714827733,66.86428031346566,8,0.4934145855721396,no_cover,1,11,2,55,27.693254981015343,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0590029153989569,12,5521.629013926535,1.3322676295501878e-15,2,3.4933981200692654e-16,2.0,0.3113710475640896,3.6381849256224634,16,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,9e8c57a5c68e5a3c80e1a3710621f1f4b779040ab3d124eb986fdd35e0c4d147,7,True,seed-000086-no_cover,86,1.1818654223969294,8,0,16,0,16,7,2026-09-07T10:17:58.536633+00:00,complete,0,14,11296.561752869828,0,4,16,0
9,9.70593757885261,95.417340727098,9,9.443452260620921,1.0459680261776505,31.5476945989334,8,0.551783846206389,no_fracture,1,10,2,47,27.731715211004484,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0743625206802199,9,5525.112521951099,8.881784197001252e-16,2,1.3374842826673673e-16,2.0,0.3285076309015941,3.3613599175615962,15,1,3.0,38,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,118911d3c0edf28aeb48689076639e539fda5b60af9163a411bad284b414efbc,2,True,seed-000086-no_fracture,86,1.2262630144727829,8,0,12,0,16,3,2026-09-07T10:18:26.229924+00:00,complete,0,11,9928.31620652054,0,3,9,0
8,10.01651554451643,100.16515544516432,8,7.680989066860913,0.8507555025039508,30.16316266360158,8,0.639439132292169,no_slope,1,12,2,54,27.701473562978208,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,8,,,0,1.0608842683703503,8,5499.677985231067,8.881784197001252e-16,2,2.134252073630406e-16,2.0,0.38136924706846237,3.448101313512473,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,a9e514582cfccfed1f59822e4f27b8e8f22533e794c8fe79fc6c08348e36d3a0,1,True,seed-000086-no_slope,86,1.136523676835683,8,0,13,0,15,5,2026-09-07T10:17:30.835123+00:00,complete,0,10,8928.273647980943,0,4,12,0
8,11.61453684284074,97.86534982221099,11,12.728762720677066,1.4098529278481093,106.5054888357125,8,0.5418104065235442,no_stability,1,11,2,53,27.911956480005756,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.028256103576464,11,5507.709870306476,8.881784197001252e-16,2,2.048411225734137e-16,2.0,0.3385603492786326,3.7232727301031727,16,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,ec1d2f9cbe20c3cf66d2e7a68ade41c6d9b3e21f41e5e9035e55103c31b5ac88,4,True,seed-000086-no_stability,86,1.1158140432954045,8,0,15,0,16,7,2026-09-07T10:19:21.801509+00:00,complete,0,13,10355.541566560278,0,5,17,0
