anastomosis_count,branch_persistence_diameters_median,branch_persistence_length_median_m,breakout_event_count,chamber_count,coalescence_flux_return_ratio,condition_id,connected_component_count,control,control_value,cyclomatic_number,distinct_z_level_count,edge_count,elapsed_s,emplacement_phase_count,entries_without_exit_path_count,experiment_name,experiment_schema_version,failure_reason,git_commit,git_dirty,host_horizontal_scale,independent_braid_or_island_count,input_dataset_id,input_dataset_sha256_or_version,junction_to_passage_width_ratio,lava_age_monotonicity_violation_count,length_weighted_mean_sinuosity,lobe_path_count,main_route_length_m,max_absolute_flux_conservation_residual,max_branch_factor,max_relative_flux_conservation_residual,mean_branch_factor,mean_branch_flux_fraction,mean_breakout_score,merge_junction_count,model_schema_version,network_density,node_count,platform,process_chamber_segment_count,provenance_sha256,python_version,resolved_config_sha256,retired_lobe_count,run_id,seed,sinuosity_p95,source_count,source_unreachable_node_count,split_junction_count,split_merge_nodes_exceeding_tolerance,split_merge_region_count,stacked_segment_count,started_at_utc,status,temperature_monotonicity_violation_count,terminal_count,total_centerline_length_m,underpass_count,vertical_capture_count,vertically_overlapping_xy_passage_count,zero_flux_segment_count
7,12.739750110270947,122.92099374078992,12,9,0.4944168586431598,duration=1.500,1,duration,1.5,13,2,70,39.064634331007255,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.0418878967906622,12,7802.457679017267,4.440892098500626e-16,2,1.552142517584759e-16,2.0,0.4090037348879429,4.188971055019864,19,1,3.0,58,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,976a2fd0855d171acb018f3491a32f9523c630e01c4ddf748b2909791c44e7dd,5,seed-000077-duration-1.500,77,1.2184671538944303,8,0,18,0,14,4,2026-09-07T12:37:55.974210+00:00,complete,0,14,14553.841133064105,0,2,10,0
4,10.172516300801057,94.29765995354906,12,3,0.3320987158446494,inflation=0.200,1,inflation,0.2,7,2,60,30.646185825986322,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,1.2801305553893796,0,1.0516926648251803,12,5445.081399403532,4.440892098500626e-16,2,2.4877724571392e-16,2.0,0.3830313133193745,3.324587073931523,13,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a2d1d25b8b7e0bf87d74683b195503a39b5d0fe2af523b032f2715eecfa60f8b,8,seed-000077-inflation-0.200,77,1.0858877177293151,8,0,15,0,9,5,2026-09-07T12:38:01.531825+00:00,complete,0,17,9970.34468894505,0,1,11,0
8,9.581801087121242,95.81801087121242,13,4,0.4890371532840117,inflation=0.500,1,inflation,0.5,11,3,66,36.23452021100093,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,13,,,1.283748787318819,0,1.0607704203877955,13,5481.91296339819,8.881784197001252e-16,2,2.284532824914103e-16,2.0,0.3475521410018032,3.118973687377883,17,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,8f59fef86b19c08118f5d76fe7a184a8f599508e7aec192874ba544b521e8f1c,5,seed-000077-inflation-0.500,77,1.168014746841513,8,0,16,0,16,6,2026-09-07T12:38:02.909261+00:00,complete,0,14,10347.750293535404,0,4,16,0
6,9.119582273977873,88.2676354270676,10,7,0.36796746550102843,inflation=0.800,1,inflation,0.8,8,2,58,30.5265124909929,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,1.3059998144412013,0,1.0585064338951824,10,5502.422665384007,8.881784197001252e-16,2,2.4877449479993524e-16,2.0,0.3908453999976158,3.463296376971195,14,1,3.0,51,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,68f6f165173aa7f29e2ff5ea1e77c9996222f40c73a8f32a158a696b8a2de6da,5,seed-000077-inflation-0.800,77,1.1267285664933526,8,0,13,0,11,5,2026-09-07T12:38:03.776265+00:00,complete,0,14,9760.142597968774,0,2,12,0
12,10.652019876913572,96.17721056835627,14,9,0.5389706710361607,supply=0.700,1,supply,0.7,16,2,63,23.618905782990623,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,14,,,,0,1.0385717194759823,14,4313.116781235848,8.881784197001252e-16,2,1.6524063649414657e-16,2.0,0.36700947893830893,4.047141510778095,20,1,3.0,48,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,028f0946e606d539ea2335ca2f41cd555b9491f96504c9dfd43be4d5c07466f0,3,seed-000077-supply-0.700,77,1.1581658510693607,8,0,19,0,23,6,2026-09-07T12:38:04.298363+00:00,complete,0,12,8013.067146250648,0,6,16,0
8,9.581801087121242,95.81801087121242,13,4,0.4890371532840117,supply=1.000,1,supply,1.0,11,3,66,29.185598159994697,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,13,,,,0,1.0607704203877955,13,5481.91296339819,8.881784197001252e-16,2,2.284532824914103e-16,2.0,0.3475521410018032,3.118973687377883,17,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,8f59fef86b19c08118f5d76fe7a184a8f599508e7aec192874ba544b521e8f1c,5,seed-000077-supply-1.000,77,1.168014746841513,8,0,16,0,16,6,2026-09-07T12:38:13.689850+00:00,complete,0,14,10347.750293535404,0,4,16,0
7,9.7000559048487,97.00055904848699,11,3,0.33768471508995285,supply=1.300,1,supply,1.3,13,3,68,36.646062350977445,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,11,,,,0,1.058217122232653,11,6150.215782093756,1.7763568394002505e-15,2,1.799205594584907e-16,2.0,0.3977482088467687,3.931744723024103,18,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,9c0f8eb56dc26b3d66b2d2abc3e61d5ee3078a30fafbdd413a97ea23b26b1ee6,5,seed-000077-supply-1.300,77,1.1316847199439846,8,0,18,0,13,4,2026-09-07T12:38:27.917430+00:00,complete,0,14,11849.62667715089,0,1,9,0
12,10.925777185708743,84.44116753861425,16,14,0.4945798022421316,distributary=0.200,1,distributary,0.2,16,2,71,28.586377818020992,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,,0,1.0608948134319143,16,5381.352617662229,4.440892098500626e-16,2,1.3466037872652708e-16,2.0,0.3045331143481671,3.5108594465001497,21,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,e15ba453d95b6ea70323ed5eb71d23fb9ba0044bca2e8b38b806e58095bf3ed5,5,seed-000078-distributary-0.200,78,1.2101151845116802,8,0,21,0,22,8,2026-09-07T12:38:32.178167+00:00,complete,0,14,10686.444375732308,0,6,20,0
12,10.925777185708743,84.44116753861425,16,14,0.4945798022421316,distributary=0.500,1,distributary,0.5,16,2,71,28.69970630199532,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,,0,1.0608948134319143,16,5381.352617662229,4.440892098500626e-16,2,1.3466037872652708e-16,2.0,0.3045331143481671,3.5108594465001497,21,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,0d7249e1cc18abaf1ee34b661f44fd63d47a8756f01c480df836ac5c83422199,5,seed-000078-distributary-0.500,78,1.2101151845116802,8,0,21,0,22,8,2026-09-07T12:38:34.302929+00:00,complete,0,14,10686.444375732308,0,6,20,0
12,10.925777185708743,84.44116753861425,16,14,0.4945798022421316,distributary=0.800,1,distributary,0.8,16,2,71,28.647737636987586,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,,0,1.0608948134319143,16,5381.352617662229,4.440892098500626e-16,2,1.3466037872652708e-16,2.0,0.3045331143481671,3.5108594465001497,21,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,848f328d6e9b07aa6a4062a07aa4d631b6182692ee53133ba3e9c8ce48d70fc8,5,seed-000078-distributary-0.800,78,1.2101151845116802,8,0,21,0,22,8,2026-09-07T12:38:35.039055+00:00,complete,0,14,10686.444375732308,0,6,20,0
9,12.753966715827424,97.85292855784088,18,13,0.3369198332253355,duration=0.500,1,duration,0.5,10,2,63,29.3118306559918,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,18,,,,0,1.0466488909384652,18,2675.127210296023,1.7763568394002505e-15,3,2.2204460492503126e-16,2.111111111111111,0.38651692110035507,3.8699013010335808,15,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,7,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,e7228d02588dc7e0b5c9ba88c32334be85a54f2e9394073aa39871197fc255f5,12,seed-000078-duration-0.500,78,1.1684793914667009,8,0,18,0,16,6,2026-09-07T12:38:39.143951+00:00,complete,0,19,6037.6228371716925,0,3,20,0
12,10.925777185708743,84.44116753861425,16,14,0.4945798022421316,duration=1.000,1,duration,1.0,16,2,71,28.36639834800735,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,,0,1.0608948134319143,16,5381.352617662229,4.440892098500626e-16,2,1.3466037872652708e-16,2.0,0.3045331143481671,3.5108594465001497,21,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,f955dec033e0e26b303b03c183e4c0e6cde7d787cc70177ce197ad522df7738f,5,seed-000078-duration-1.000,78,1.2101151845116802,8,0,21,0,22,8,2026-09-07T12:38:42.875615+00:00,complete,0,14,10686.444375732308,0,6,20,0
10,10.879604556761059,101.05775852102867,14,15,0.471962009403036,duration=1.500,1,duration,1.5,16,2,85,39.78495455801021,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0644136478074222,14,7932.640196983113,8.881784197001252e-16,2,2.2936703791026605e-16,2.0,0.37232357145679507,3.5907189898460894,22,1,3.0,70,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,e44789e901b3542e18a11f39119e98a44e4e20257038613a3b1de84a345134bf,5,seed-000078-duration-1.500,78,1.254833265373202,8,0,21,0,19,5,2026-09-07T12:39:00.764719+00:00,complete,0,14,13676.366573582547,0,4,14,0
13,11.090735105615618,96.00683009078196,14,15,0.6158865790744219,inflation=0.200,1,inflation,0.2,17,2,68,30.618853710999247,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,1.258958518314356,0,1.0589085022183078,14,5424.519942540843,4.440892098500626e-16,2,2.338590879252061e-16,2.0,0.33884819883586237,3.205097381559288,22,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,91bd806f6f37a8068ff98f8f42ddde7bbc2fc875bb258c86a9f76d1b5865406a,2,seed-000078-inflation-0.200,78,1.178644572884444,8,0,19,0,25,6,2026-09-07T12:39:03.002798+00:00,complete,0,11,9561.8816051537,0,6,18,0
12,10.925777185708743,84.44116753861425,16,14,0.4945798022421316,inflation=0.500,1,inflation,0.5,16,2,71,31.02767212499748,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,1.3580556586898098,0,1.0608948134319143,16,5381.352617662229,4.440892098500626e-16,2,1.3466037872652708e-16,2.0,0.3045331143481671,3.5108594465001497,21,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,f955dec033e0e26b303b03c183e4c0e6cde7d787cc70177ce197ad522df7738f,5,seed-000078-inflation-0.500,78,1.2101151845116802,8,0,21,0,22,8,2026-09-07T12:39:03.686968+00:00,complete,0,14,10686.444375732308,0,6,20,0
12,12.133989328664022,97.71938092963777,14,15,0.561597353011359,inflation=0.800,1,inflation,0.8,16,2,67,33.52685852200375,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,1.2751665729657697,0,1.0582514128205842,14,5405.416525368724,4.440892098500626e-16,2,2.310426892015413e-16,2.0,0.4034660865387338,3.4301316263344686,21,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,6aec148cf12b3428178f6d4e82fab85b33cdff1749fb9527c4fd71a2dbd18690,3,seed-000078-inflation-0.800,78,1.1998586299923066,8,0,19,0,22,6,2026-09-07T12:39:04.563660+00:00,complete,0,12,9682.029563615104,0,6,18,0
10,10.854363888894419,98.37832170663904,14,15,0.4935670246065618,supply=0.700,1,supply,0.7,13,2,62,23.767078895005397,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,14,,,,0,1.07066780158994,14,4625.2261575729335,8.881784197001252e-16,2,3.5444355302772053e-16,2.0,0.3409239495072585,3.5706043628056703,18,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,7,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,e184b216390b49620e02040fd1c322ad9b3ddff4c08f4563507d10114cb80171,4,seed-000078-supply-0.700,78,1.1914367611593826,8,0,17,0,20,6,2026-09-07T12:39:08.456001+00:00,complete,0,13,8686.932005558368,0,5,17,0
12,10.925777185708743,84.44116753861425,16,14,0.4945798022421316,supply=1.000,1,supply,1.0,16,2,71,28.321931465994567,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,,0,1.0608948134319143,16,5381.352617662229,4.440892098500626e-16,2,1.3466037872652708e-16,2.0,0.3045331143481671,3.5108594465001497,21,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,8,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,f955dec033e0e26b303b03c183e4c0e6cde7d787cc70177ce197ad522df7738f,5,seed-000078-supply-1.000,78,1.2101151845116802,8,0,21,0,22,8,2026-09-07T12:39:11.242168+00:00,complete,0,14,10686.444375732308,0,6,20,0
9,13.14574922087415,101.03144637749385,13,10,0.45995351440702026,supply=1.300,1,supply,1.3,14,2,65,34.039538929995615,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,13,,,,0,1.0545608768768697,13,6124.574880754784,8.881784197001252e-16,2,1.7053443200609835e-16,2.0,0.40722975335705275,3.8134097793360624,19,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,6813dbff232db9ed6ba13aef9b24a3144ca7c66f00a2cd0990a3a3b71b3dfcf7,4,seed-000078-supply-1.300,78,1.2437877975447016,8,0,18,0,18,7,2026-09-07T12:39:32.223241+00:00,complete,0,13,11158.625419614638,0,4,18,0
6,9.704101964246295,94.2351210361846,10,9,0.590968807922433,distributary=0.200,1,distributary,0.2,11,3,51,28.380439505999675,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,,0,1.0627035104365479,10,5348.180544863562,8.881784197001252e-16,2,2.214717370208164e-16,2.0,0.37475183688669916,3.697719903369125,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,30164bed6ee5923c4e9631dc9ffc1c829472a91dec5c8400e1749c76d2b1f2c4,4,seed-000079-distributary-0.200,79,1.1918460336007635,8,0,15,0,13,4,2026-09-07T12:39:33.621805+00:00,complete,0,13,9644.773549046085,0,3,11,0
6,9.704101964246295,94.2351210361846,10,9,0.590968807922433,distributary=0.500,1,distributary,0.5,11,3,51,28.28162283200072,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,,0,1.0627035104365479,10,5348.180544863562,8.881784197001252e-16,2,2.214717370208164e-16,2.0,0.37475183688669916,3.697719903369125,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a74f4582d113e9667f02a6901108ef264ca8c757363699c159a4c09cc6e026a8,4,seed-000079-distributary-0.500,79,1.1918460336007635,8,0,15,0,13,4,2026-09-07T12:39:34.714800+00:00,complete,0,13,9644.773549046085,0,3,11,0
6,9.704101964246295,94.2351210361846,10,9,0.590968807922433,distributary=0.800,1,distributary,0.8,11,3,51,32.49719593298505,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,,0,1.0627035104365479,10,5348.180544863562,8.881784197001252e-16,2,2.214717370208164e-16,2.0,0.37475183688669916,3.697719903369125,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,cbc22dab23e42b632e733cf7f64c06563a35e81b96f3727279bea44df2c397c9,4,seed-000079-distributary-0.800,79,1.1918460336007635,8,0,15,0,13,4,2026-09-07T12:39:38.090680+00:00,complete,0,13,9644.773549046085,0,3,11,0
9,8.794388205884937,82.44216546565302,13,8,0.6061130201565069,duration=0.500,1,duration,0.5,13,3,59,27.73434937899583,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,13,,,,0,1.0394356454330054,13,2674.2197006836304,8.881784197001252e-16,3,1.9386159700088291e-16,2.0588235294117645,0.3307052033615881,3.889340486823846,17,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,83fd3e0cd3e352067b97ad7d1f6c845aeeffa0c1dacfc199b23bc725d1f31094,11,seed-000079-duration-0.500,79,1.16316233523238,8,0,17,0,15,5,2026-09-07T12:39:39.564260+00:00,complete,0,14,6347.207062721812,0,4,14,0
6,9.704101964246295,94.2351210361846,10,9,0.590968807922433,duration=1.000,1,duration,1.0,11,3,51,30.310704527015332,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,,0,1.0627035104365479,10,5348.180544863562,8.881784197001252e-16,2,2.214717370208164e-16,2.0,0.37475183688669916,3.697719903369125,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a2a16a2ac4833e015e9561bedec9467efc52887646211aa3a57cc1c0020135f8,4,seed-000079-duration-1.000,79,1.1918460336007635,8,0,15,0,13,4,2026-09-07T12:39:40.549823+00:00,complete,0,13,9644.773549046085,0,3,11,0
10,10.140557330754245,98.2475945161627,10,9,0.573729889704652,duration=1.500,1,duration,1.5,15,3,62,39.115971933992114,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,,0,1.0269370589357716,10,7821.393501071849,8.881784197001252e-16,2,2.1935325891266128e-16,2.0,0.3599627961928631,4.167006034158819,21,1,3.0,48,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,f15beaf388852a524cede2a8d1acb07e69d0729b648b3e25be3a12379bf074f5,1,seed-000079-duration-1.500,79,1.17083150900529,8,0,16,0,18,4,2026-09-07T12:40:02.002403+00:00,complete,0,10,12686.508183557184,0,4,12,0
7,10.050422002116738,99.07702071583219,10,9,0.4975886221028379,inflation=0.200,1,inflation,0.2,11,3,51,30.40789039802621,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,1.2540809481858786,0,1.048156642683724,10,5384.601146570169,4.440892098500626e-16,2,2.1424262876239414e-16,2.0,0.3267481803206249,3.343730714692222,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,258a1ddb4b0d4b561f1a34e546f7fb2778fea8f222a277f0ec714824cdc93081,4,seed-000079-inflation-0.200,79,1.1381952118727088,8,0,15,0,13,6,2026-09-07T12:40:02.996576+00:00,complete,0,13,9702.40960160852,0,5,15,0
6,9.704101964246295,94.2351210361846,10,9,0.590968807922433,inflation=0.500,1,inflation,0.5,11,3,51,30.360186193982372,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,1.274730001335046,0,1.0627035104365479,10,5348.180544863562,8.881784197001252e-16,2,2.214717370208164e-16,2.0,0.37475183688669916,3.697719903369125,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a2a16a2ac4833e015e9561bedec9467efc52887646211aa3a57cc1c0020135f8,4,seed-000079-inflation-0.500,79,1.1918460336007635,8,0,15,0,13,4,2026-09-07T12:40:06.262953+00:00,complete,0,13,9644.773549046085,0,3,11,0
7,11.091472282503343,101.34625160115668,10,11,0.63134501361447,inflation=0.800,1,inflation,0.8,12,3,51,30.246704641991528,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,1.2843710288110777,0,1.063564530042173,10,5335.829834961878,8.881784197001252e-16,2,2.0736623537943252e-16,2.0,0.36848570414420906,3.645457692449276,17,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,747abe5e986c243f05ef75fd2bdff760763de23509ecbf46556fa0ae3f073360,3,seed-000079-inflation-0.800,79,1.2781243429924727,8,0,15,0,14,4,2026-09-07T12:40:07.298769+00:00,complete,0,12,9531.06839308497,0,3,11,0
7,9.55069726433984,95.5069726433984,9,7,0.5792741175250925,supply=0.700,1,supply,0.7,10,2,49,23.52252825497999,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,9,,,,0,1.0668455876700351,9,4617.478420166777,8.881784197001252e-16,2,3.497531464272044e-16,2.0,0.44072262207519164,3.82037847184557,15,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,40e2516d564c8f5cd38b6497e7c3da1c6bd046df5a9f4efbd05f8e0ab9097831,3,seed-000079-supply-0.700,79,1.1436224749319002,8,0,13,0,13,5,2026-09-07T12:40:10.588025+00:00,complete,0,12,8959.656739840648,0,3,13,0
6,9.704101964246295,94.2351210361846,10,9,0.590968807922433,supply=1.000,1,supply,1.0,11,3,51,31.008380624989513,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,,0,1.0627035104365479,10,5348.180544863562,8.881784197001252e-16,2,2.214717370208164e-16,2.0,0.37475183688669916,3.697719903369125,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a2a16a2ac4833e015e9561bedec9467efc52887646211aa3a57cc1c0020135f8,4,seed-000079-supply-1.000,79,1.1918460336007635,8,0,15,0,13,4,2026-09-07T12:40:10.860724+00:00,complete,0,13,9644.773549046085,0,3,11,0
10,10.352414348206352,103.52414348206351,10,11,0.72,supply=1.300,1,supply,1.3,16,2,59,33.578099809004925,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,10,,,,0,1.0273667076926616,10,6073.979730191213,1.7763568394002505e-15,2,1.7080354225002407e-16,2.0,0.32850179629316684,3.7744997815882,21,1,3.0,44,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,fa87129ae97a5d43a5c746a6574748d2b2beeabcac012b73b0779494c7d70aec,0,seed-000079-supply-1.300,79,1.204344175560039,8,0,16,0,21,4,2026-09-07T12:40:33.404629+00:00,complete,0,9,10133.19501019936,0,4,12,0
10,11.516216097649728,84.87323702966461,12,8,0.48271994646734634,distributary=0.200,1,distributary,0.2,12,2,56,30.378515078977216,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.064460170667637,12,5557.836554233102,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.3628930462178677,3.164391239204125,17,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,5c473f60cc9f65bb47b9cabe1c297bed40b5077038cde7a4fc2ac973edabf668,4,seed-000080-distributary-0.200,80,1.1337927794861817,8,0,16,0,18,7,2026-09-07T12:40:34.110713+00:00,complete,0,13,10406.60488310263,0,6,18,0
10,11.516216097649728,84.87323702966461,12,8,0.48271994646734634,distributary=0.500,1,distributary,0.5,12,2,56,28.606843354995362,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.064460170667637,12,5557.836554233102,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.3628930462178677,3.164391239204125,17,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,9ddd4c81e8c06731d8f72a523c9c51f65c7aa77f1f0489a6a5a1cf9d98f3ef82,4,seed-000080-distributary-0.500,80,1.1337927794861817,8,0,16,0,18,7,2026-09-07T12:40:36.623295+00:00,complete,0,13,10406.60488310263,0,6,18,0
10,11.516216097649728,84.87323702966461,12,8,0.48271994646734634,distributary=0.800,1,distributary,0.8,12,2,56,28.37129785399884,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.064460170667637,12,5557.836554233102,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.3628930462178677,3.164391239204125,17,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,74e3c4d75646f97457107be3905176530cf196649245e989144973477def0c69,4,seed-000080-distributary-0.800,80,1.1337927794861817,8,0,16,0,18,7,2026-09-07T12:40:37.545631+00:00,complete,0,13,10406.60488310263,0,6,18,0
